Year,Rich...Population..million.,Middle...Population..million.,Poor...Population..million.,Rich...Output...trill.,Middle...Output...trill.,Poor...Output...trill.,Rich...emission.intensity.of.GDP..Mt.C..trill.,Middle...emission.intensity.of.GDP..Mt.C..trill.,Poor...emission.intensity.of.GDP..Mt.C..trill.,Rich.consumption.trillions,Middle.consumption.trillions,Poor.consumption.trillions,Rich.per.capita.consumption.dollars,Middle.per.capita.consumption.dollars,Poor.per.capita.consumption.dollars,Rich.emissions.MtC,Middle.emissions.MtC,Poor.emissions.MtC,Global.emissions.MtC,atmospheric.carbon,temp.increase,Rich.damages,Middle.damages,Poor.damages,Rich.damages.trillions,Middle.damages.trillions,Poor.damages.trillions,extra.ton.emissions,temp.increase_extra.ton.emissions,Rich.damages_extra.ton.emissions,Middle.damages_extra.ton.emissions,Poor.damages_extra.ton.emissions,Rich.damages_extra.ton.emissions_trillions,Middle.damages_extra.ton.emissions_trillions,Poor.damages_extra.ton.emissions_trillions,Rich.marginal.damages,Middle.marginal.damages,Poor.marginal.damages,Rich_conversion.factor,Middle_conversion.factor,Poor_conversion.factor,Rich_utility.loss,Middle_utility.loss,Poor_utility.loss
2110,1164.86738617574,2961.47327078254,4361.84435669909,151.225127948666,58.1734505335723,22.4219767054321,20.186083202462,142.450374659615,419.057777725,117.955599799959,45.3752914161864,17.489141830237,101260.968587341,15321.8642436696,4009.57494124625,3052.64301507473,8286.82982374997,9396.1037303801,20735.5765692048,743.47044867868,2.99181482700244,0.15171684680754,0.135870023633201,0.1191109628976,22.9433995704384,7.90402809882133,2.67070323545158,20735.5765692048,2.9918148270038,0.151716846807604,0.135870023633256,0.119110962897649,22.943399570448,7.90402809882454,2.67070323545267,9.66338120633736,3.20365955985835,1.0813572259849,3.61492399670881e-06,2.38907419785809e-05,9.129414230691e-05,3.49323886121338e-05,7.65378039317898e-05,9.87215804736711e-05
2111,1164.8943008168,2961.60807420922,4362.24968329026,152.293810083683,58.7627771941704,22.6319089564996,19.8902909105843,140.773038085849,419.083825177333,118.789171865273,45.8349662114529,17.6528889860697,101974.206399654,15476.3780564352,4046.73970261025,3029.16818644574,8272.21467198521,9484.666976555,20786.049834986,747.538284891274,3.01497008314966,0.152800308556998,0.136802913375169,0.119928107780099,23.2705411721077,8.03891911817846,2.71420201660447,20786.049834986,3.01497008315102,0.152800308557061,0.136802913375224,0.119928107780147,23.2705411721173,8.03891911818168,2.71420201660555,9.68469748841017,3.21698223615385,1.084021761244,3.554099155695e-06,2.34180400314645e-05,8.95601070248982e-05,3.44203751667201e-05,7.53354187867611e-05,9.70851049543315e-05
2112,1164.91987031659,2961.73614329388,4362.63477933379,153.356491686025,59.3514345758056,22.841410099493,19.5988093080816,139.115249681761,419.109256750984,119.618063515099,46.2941189691284,17.8162998776045,102683.51202782,15630.7370843787,4083.83941786785,3005.6046367108,8256.6896399839,9573.04640994293,20835.3406866376,751.599000688397,3.03812581335123,0.153882398413901,0.13773399919606,0.120743660844833,23.5988647529869,8.17471044214904,2.75795547427092,20835.3406866376,3.03812581335259,0.153882398413964,0.137733999196115,0.120743660844881,23.5988647529966,8.17471044215226,2.75795547427201,9.69535562944657,3.22764037719026,1.0875744749228,3.49460252360486e-06,2.29572065813614e-05,8.78678183806688e-05,3.38814142499105e-05,7.40976069094998e-05,9.55627964379681e-05
2113,1164.94416187457,2961.8578141855,4363.00065287133,154.41312556181,59.9393692573522,23.0504652321269,19.31157630836,137.476787522379,419.134085243244,120.442237938212,46.7527080207347,17.979362881059,103388.850624739,15784.9265406387,4120.87100404778,2981.96085729926,8240.27193161842,9661.23565949871,20883.4684484164,755.652373886862,3.06127948735205,0.154962998279835,0.138663179541818,0.121557533140172,23.9283209108186,8.31138352095558,2.80195769135065,20883.4684484164,3.0612794873534,0.154962998279898,0.138663179541872,0.121557533140219,23.9283209108283,8.31138352095881,2.80195769135174,9.70601377048297,3.23474580454786,1.0911271886016,3.43639769700839e-06,2.25078784667452e-05,8.62160470041923e-05,3.33537233680194e-05,7.28072654395771e-05,9.40726729800281e-05
2114,1164.96723933587,2961.97340628098,4363.34826188187,155.463666509181,60.5265285601657,23.2590596690913,19.0285306952659,135.857432008354,419.158323066453,121.261659877161,47.2106922769293,18.1420665418912,104090.188790451,15938.9318542892,4157.83142967981,2958.24515016854,8222.97873856443,9749.22844699887,20930.4523357318,759.698189909259,3.08442862529368,0.156041993013145,0.139590355671628,0.122369638183714,24.2588603632235,8.44891964928249,2.84620271620011,20930.4523357318,3.08442862529502,0.156041993013207,0.139590355671682,0.122369638183761,24.2588603632332,8.44891964928574,2.8462027162012,9.71667191151937,3.24895665926306,1.09423581307055,3.37944946533636e-06,2.20697055530725e-05,8.4603606183654e-05,3.2837001696233e-05,7.17035168246298e-05,9.25762958010716e-05
2115,1164.98916335841,2962.08322305732,4363.67851675185,156.508071279996,61.1128605491818,23.4671789422219,18.7496121116698,134.256965848758,419.181982262058,122.076295598397,47.6680312283618,18.3043995749331,104787.494543277,16092.7386703069,4194.71771457586,2934.4656288455,8204.82723167141,9837.01858709899,20976.3114476159,763.736241650595,3.10757079741609,0.157119270399679,0.140515431625892,0.123179891934103,24.590433971174,8.58729997796123,2.89068456610115,20976.3114476159,3.10757079741743,0.157119270399741,0.140515431625945,0.12317989193415,24.5904339711837,8.58729997796449,2.89068456610224,9.72377733887697,3.25783844346006,1.0955680807001,3.32372376601543e-06,2.16423502009221e-05,8.30293501716406e-05,3.23191498366677e-05,7.05072804913895e-05,9.09643058093212e-05
2116,1165.0099915718,2962.18755286279,4363.99228262498,157.546298541962,61.6983140337929,23.6748088006536,18.4747610481728,132.675174043697,419.205074514122,122.88611286273,48.1246849463585,18.4663508645098,105480.737291305,16246.3328494675,4231.52692960358,2910.63021958684,8185.83455263613,9924.59998738557,21021.0647596085,767.766329345166,3.13070362373744,0.158194721122477,0.14143831419328,0.123988212762044,24.9229927617241,8.72650552550726,2.93539723067616,21021.0647596085,3.13070362373877,0.158194721122538,0.141438314193333,0.123988212762091,24.9229927617338,8.72650552551053,2.93539723067726,9.72733005255577,3.26849658449646,1.0982326159592,3.26918764148094e-06,2.12254867582831e-05,8.14921725664965e-05,3.18004671924214e-05,6.93754309737233e-05,8.94973618579024e-05
2117,1165.02977872827,2962.28666966893,4364.29038163741,158.578308841226,62.2828385685097,23.8819352109531,18.203918831937,131.111843866763,419.227611162274,123.691080896156,48.5806140834376,18.6279094645434,106169.887804221,16399.7004681748,4268.25619645284,2886.74666265152,8166.01780597322,10011.9666484201,21064.7311170448,771.788260433766,3.15382477371335,0.159268238730474,0.142358912876934,0.124794521420569,25.2564879499993,8.86651718950264,2.98033467524793,21064.7311170448,3.15382477371467,0.159268238730536,0.142358912876987,0.124794521420615,25.256487950009,8.86651718950592,2.98033467524904,9.74154090727097,3.27915472553286,1.10089715121831,3.21580919798206e-06,2.0818801075794e-05,7.99910047651961e-05,3.13269368521205e-05,6.82680699276185e-05,8.80618692690943e-05
2118,1165.04857684618,2962.38083378546,4364.57359504387,159.604064565436,62.8663844534117,24.0885443572306,17.9370276156381,129.56676484734,419.249603214137,124.49117036104,49.0357798736611,18.7890645986399,106854.918185506,16552.8278182252,4304.90268739552,2862.8225136783,8145.39405127767,10099.1126637751,21107.3292287311,775.801849431311,3.1769319658768,0.160339719606321,0.143277139859902,0.125598741014628,25.590870960451,9.00731575781783,3.02549084414318,21107.3292287311,3.17693196587812,0.160339719606382,0.143277139859954,0.125598741014673,25.5908709604608,9.00731575782112,3.02549084414428,9.74864633462857,3.28803650972986,1.10311759726756,3.16355756609791e-06,2.04219900438e-05,7.85248144842614e-05,3.08404038711269e-05,6.71482488653543e-05,8.6622104679759e-05
2119,1165.06643534635,2962.47029253975,4364.84266523973,160.623529907269,63.4489027343914,24.2946226412245,17.6740303665401,128.039728752783,419.271061357273,125.28635332767,49.4901441328253,18.9498056601551,107535.801845003,16705.70140651,4341.46362503866,2838.86514516193,8123.98029577316,10186.0322200606,21148.8776609957,779.806917794978,3.20002296745995,0.161409062933361,0.144192909969867,0.126400796970069,25.9260934473809,9.14888191966692,3.07085966393786,21148.8776609957,3.20002296746126,0.161409062933422,0.144192909969918,0.126400796970115,25.9260934473906,9.14888191967021,3.07085966393897,9.74864633462857,3.29691829392686,1.10489395410696,3.1124028628874e-06,2.00347611501576e-05,7.70926043454523e-05,3.03417147611747e-05,6.60529705504097e-05,8.51791524476499e-05
2120,1165.08340118157,2962.55528092275,4365.09829768423,161.636670828453,64.0303452031998,24.5001566823601,17.4148708556913,126.53052957047,419.291995970626,126.076603246194,49.9436692584958,19.1101222122409,108212.513471853,16858.3079546586,4377.93628207162,2814.8817480214,8101.79348714086,10272.7195969398,21189.3948321021,783.803293792913,3.22309559399896,0.162476170661871,0.145106140643253,0.127200617002071,26.2621073147405,9.29119627649156,3.11643504664361,21189.3948321021,3.22309559400027,0.162476170661931,0.145106140643305,0.127200617002116,26.2621073147502,9.29119627649486,3.11643504664472,9.74864633462857,3.30224736444507,1.10755848936606,3.06231615559919e-06,1.96568320577675e-05,7.56934105231066e-05,2.98534371657559e-05,6.4911721856102e-05,8.38348794139367e-05
2121,1165.09951895974,2962.63602220286,4365.34116272937,162.643455024273,64.6106643972951,24.7051333177781,17.1594936472417,125.03896348977,419.312417135532,126.861894918933,50.3963182298902,19.2700039878669,108885.029007824,17010.6343986252,4414.31798100715,2790.87933325446,8078.85050662316,10359.1691671331,21228.8990070107,787.790812373612,3.24614770892304,0.163540947474608,0.146016751888765,0.127998131083071,26.5988647352135,9.4342393526681,3.16221089283372,21228.8990070107,3.24614770892434,0.163540947474668,0.146016751888816,0.127998131083116,26.5988647352232,9.43423935267141,3.16221089283482,9.75219904830738,3.31290550548147,1.10889075699561,3.01326942687172e-06,1.92879302008768e-05,7.43263014501868e-05,2.93860032370321e-05,6.38990901518271e-05,8.24197486797813e-05
2122,1165.11483106082,2962.71272850947,4365.57189735914,163.643851888574,65.1898135995004,24.909539602332,16.9078440878802,123.564828883912,419.332334646278,127.642204473088,50.8480546076103,19.429440889819,109553.325621022,17162.6678882201,4450.60609391691,2766.86473367217,8055.16816239639,10445.3753964098,21267.4082924784,791.769315036017,3.26917722312874,0.164603300751739,0.146924666250421,0.128793271410268,26.9363181685879,9.57799160603376,3.20818109470796,21267.4082924784,3.26917722313004,0.164603300751798,0.146924666250472,0.128793271410312,26.9363181685977,9.57799160603708,3.20818109470907,9.75219904830738,3.31823457599967,1.11111120304486,2.96523554135658e-06,1.89277923992361e-05,7.29903765802307e-05,2.89175672244249e-05,6.28068551864888e-05,8.11004251327573e-05
2123,1165.12937774802,2962.78560138746,4365.79110684335,164.637832479265,65.767746837476,25.1133628085524,16.6598682963923,122.107926291784,419.351758020242,128.417509333827,51.2988425332313,19.5884229906709,110217.381679993,17314.3957865896,4486.79804216151,2742.84460570805,8030.7631832072,10531.3328435666,21304.9406324819,795.738649700418,3.29218209454048,0.165663140535213,0.147829808770152,0.129585972372724,27.2744203794254,9.72243343822787,3.25433953909526,21304.9406324819,3.29218209454177,0.165663140535273,0.147829808770203,0.129585972372768,27.2744203794352,9.72243343823119,3.25433953909637,9.75575176198618,3.32534000335727,1.11199938146456,2.91818821370179e-06,1.85761644892479e-05,7.16847652025543e-05,2.84691198076285e-05,6.17720628850407e-05,7.97134145656723e-05
2124,1165.1431972734,2962.85483232436,4365.9993663102,165.62536948433,66.3444188830079,25.3165904265763,16.4155131533359,120.668058399669,419.370696507639,129.187788197778,51.7486467287462,19.7469405327295,110877.17672823,17465.8056696451,4522.89129611535,2718.82543129615,8005.65221226691,10617.0361603919,21341.513803955,799.698670580203,3.3151603276584,0.166720379492644,0.148732106950013,0.130376170518147,27.613124454037,9.86754520484399,3.3006801103934,21341.513803955,3.31516032765968,0.166720379492703,0.148732106950063,0.130376170518191,27.6131244540468,9.86754520484732,3.30068011039451,9.74509362094977,3.33244543071487,1.11288755988426,2.87210197783445e-06,1.8232800971289e-05,7.04086253081879e-05,2.79889026629117e-05,6.07598142859057e-05,7.83568832140342e-05
2125,1165.15632597822,2962.92060325124,4366.1972222415,166.606437188346,66.9197852511204,25.5192101640409,16.1747262908366,119.245030022935,419.389159100882,129.95302100691,52.1974324958739,19.9049839279519,111532.691459067,17616.8853254445,4558.88337488639,2694.81351981295,7979.85180139823,10702.4800916158,21377.145412827,803.649238054527,3.33810997309442,0.167774932880741,0.149631490714065,0.131163804519374,27.9523838167742,10.0133072253903,3.34719669344509,21377.145412827,3.3381099730957,0.1677749328808,0.149631490714115,0.131163804519418,27.9523838167839,10.0133072253936,3.3471966934462,9.74509362094977,3.33777450123307,1.11466391672366,2.82695215748524e-06,1.78974646724273e-05,6.91611425041563e-05,2.75489134366397e-05,5.97377012203477e-05,7.70914299887658e-05
2126,1165.16879838835,2962.98308701879,4366.38519389424,167.581011439504,67.493802199013,25.7212099459396,15.9374560825,117.83864808768,419.407154543563,130.713188922813,52.6451657152301,20.0625437578329,112183.907690984,17767.6227535268,4594.77184603123,2670.81501007803,7953.37840542898,10787.6594748441,21411.8528903511,807.590218541953,3.36102912709745,0.168826718508364,0.150527892369986,0.131948815140621,28.2921522456441,10.1596997930541,3.39388317634988,21411.8528903511,3.36102912709872,0.168826718508422,0.150527892370035,0.131948815140664,28.2921522456538,10.1596997930575,3.393883176351,9.74509362094977,3.34310357175127,1.11599618435321,2.78271483789989e-06,1.75699264237996e-05,6.79415289738352e-05,2.71178166157405e-05,5.87380837828115e-05,7.5822487093923e-05
2127,1165.1806473048,2963.04244784977,4366.5637746522,168.549069617151,68.0664267248283,25.9225779144393,15.7036516334413,116.448721612353,419.424691339108,131.468274301378,53.0918128453661,20.2196107732627,112830.808343307,17918.0061642026,4630.55432526533,2646.83587240839,7926.24837682713,10872.5692404777,21445.6534897132,811.521484375109,3.38391593106858,0.169875656699243,0.151421246570446,0.132731145203529,28.63238388726,10.3067031842694,3.44073345321123,21445.6534897132,3.38391593106984,0.169875656699301,0.151421246570495,0.132731145203572,28.6323838872697,10.3067031842728,3.44073345321234,9.73798819359217,3.34487992859067,1.11644027356306,2.73936683868534e-06,1.724996475195e-05,6.67490224812351e-05,2.66759219330357e-05,5.7699060867694e-05,7.45212969190168e-05
2128,1165.19190388989,2963.09884176899,4366.73343331084,169.510590599835,68.6376165662537,26.1233024286588,15.4732627704314,115.075061689352,419.441777759064,132.218260667871,53.5373409216779,20.3761758943539,113473.377412314,18068.0239778015,4666.22847616891,2622.88191072226,7898.47796057174,10957.2044116143,21478.5642829083,815.442913676417,3.40676857106716,0.170921670254413,0.152311490274313,0.133510739553059,28.9730332711357,10.454297668083,3.48774142681845,21478.5642829083,3.40676857106842,0.17092167025447,0.152311490274362,0.133510739553102,28.9730332711454,10.4542976680863,3.48774142681957,9.72733005255577,3.34843264226947,1.11644027356306,2.69688568774086e-06,1.69373655834679e-05,6.55828854171628e-05,2.62334971986692e-05,5.67136277937354e-05,7.32193745361919e-05
2129,1165.20259774905,2963.15241701189,4366.89461529888,170.46555473386,69.2073301989597,26.3233720644064,15.246240032158,113.71748146662,419.458421851095,132.963132692411,53.9817175551886,20.532230210237,114111.599947743,18217.6648238787,4701.79200988841,2598.95876468739,7870.08328925445,11041.5601039351,21510.6021578769,819.354390234941,3.42958527730851,0.171964684414414,0.153198562707716,0.13428754502327,29.3140553233362,10.602463515319,3.53490101126326,21510.6021578769,3.42958527730975,0.171964684414471,0.153198562707765,0.134287545023312,29.3140553233459,10.6024635153223,3.53490101126438,9.72377733887697,3.35909078330587,1.11777254119261,2.65524959622669e-06,1.66319219622967e-05,6.44424038853259e-05,2.58190558528513e-05,5.58681357722132e-05,7.20319495514611e-05
2130,1165.21275700848,2963.2033144129,4367.04774383949,171.413943802357,69.7755268348803,26.5227756138766,15.0225346596024,112.375796129232,419.474631446636,133.702876165838,54.4249109312066,20.6877649788238,114745.462029699,18366.9175403814,4737.24268483384,2575.07191191004,7841.08037840624,11125.6315255727,21541.783815889,823.255803384378,3.45236432365403,0.173004626821299,0.154082405325022,0.135061510403015,29.6554053794938,10.751181007539,3.58220613449042,21541.783815889,3.45236432365527,0.173004626821356,0.15408240532507,0.135061510403057,29.6554053795035,10.7511810075423,3.58220613449154,9.71667191151937,3.35909078330587,1.11821663040246,2.61443743452492e-06,1.6333433779116e-05,6.33268868265351e-05,2.54036307844731e-05,5.48654868671653e-05,7.08131780010459e-05
2131,1165.22240838909,2963.25166777439,4367.19322105416,172.355740994854,70.3421664203371,26.7215020853048,14.8020985865294,111.049822880994,419.490414168282,134.437477975986,54.8668898078629,20.8427716265377,115374.950745965,18515.7711727778,4772.57830637195,2551.22667016015,7811.48512204384,11209.4139769631,21572.1257691671,827.147047882257,3.47510402709452,0.174041427480494,0.154962961769755,0.135832586401594,29.9970391972026,10.9004304457964,3.62965074078255,21572.1257691671,3.47510402709575,0.17404142748055,0.154962961769802,0.135832586401636,29.9970391972123,10.9004304457998,3.62965074078366,9.70601377048297,3.36441985382407,1.11821663040246,2.5744287091496e-06,1.60417075122328e-05,6.22356651792533e-05,2.49874405021327e-05,5.39710392433947e-05,6.95929558076002e-05
